Dam,Date,ChinookAdult,ChinookJack,CohoAdult,CohoJack,Steelhead,UnclippedSteelhead,Sockeye,Pink,Chum,Lamprey,Shad
BON,01/01/2008,0,0,0,0,29,18,0,0,0,0,0
BON,01/02/2008,0,0,0,0,-2,-1,0,0,0,0,0
BON,01/03/2008,0,0,0,0,3,1,0,0,0,0,0
BON,01/04/2008,0,0,0,0,9,3,0,0,0,0,0
BON,01/05/2008,0,0,0,0,10,7,0,0,0,0,0
BON,01/06/2008,0,0,0,0,3,2,0,0,0,0,0
BON,01/07/2008,0,0,0,0,2,4,0,0,0,0,0
BON,01/08/2008,0,0,0,0,6,1,0,0,0,0,0
BON,01/09/2008,0,0,0,0,2,2,0,0,0,0,0
BON,01/10/2008,0,0,0,0,5,3,0,0,0,0,0
BON,01/11/2008,0,0,0,0,27,13,0,0,0,0,0
BON,01/12/2008,0,0,0,0,15,4,0,0,0,0,0
BON,01/13/2008,0,0,0,0,4,4,0,0,0,0,0
BON,01/14/2008,0,0,0,0,11,8,0,0,0,0,0
BON,01/15/2008,0,0,0,0,4,3,0,0,0,0,0
BON,01/17/2008,0,0,0,0,1,1,0,0,0,0,0
BON,01/18/2008,0,0,0,0,0,2,0,0,0,0,0
BON,01/19/2008,0,0,0,0,-1,-1,0,0,0,0,0
BON,01/20/2008,0,0,0,0,2,2,0,0,0,0,0
BON,01/21/2008,0,0,0,0,1,1,0,0,0,0,0
BON,01/22/2008,0,0,0,0,3,1,0,0,0,0,0
BON,01/23/2008,0,0,0,0,1,0,0,0,0,0,0
BON,01/25/2008,0,0,-1,0,0,0,0,0,0,0,0
BON,01/26/2008,0,0,0,0,-1,0,0,0,0,0,0
BON,01/27/2008,0,0,0,0,2,2,0,0,0,0,0
BON,01/28/2008,0,0,0,0,0,-1,0,0,0,0,0
BON,01/29/2008,0,0,0,0,1,1,0,0,0,0,0
BON,01/30/2008,0,0,0,0,3,-1,0,0,0,0,0
BON,01/31/2008,0,0,0,0,5,1,0,0,0,0,0
BON,02/01/2008,0,0,0,0,-1,-1,0,0,0,0,0
BON,02/02/2008,0,0,0,0,2,1,0,0,0,0,0
BON,02/03/2008,0,0,0,0,-1,-1,0,0,0,0,0
BON,02/04/2008,0,0,0,0,-2,-1,0,0,0,0,0
BON,02/05/2008,1,0,0,0,0,0,0,0,0,0,0
BON,02/06/2008,0,0,0,0,2,0,0,0,0,0,0
BON,02/07/2008,0,0,0,0,1,0,0,0,0,0,0
BON,02/08/2008,0,0,0,0,-2,1,0,0,0,0,0
BON,02/09/2008,0,0,0,0,2,1,0,0,0,0,0
BON,02/10/2008,0,0,0,0,10,3,0,0,0,0,0
BON,02/11/2008,1,0,0,0,0,-5,0,0,0,0,0
BON,02/12/2008,0,0,0,0,12,4,0,0,0,0,0
BON,02/13/2008,0,0,0,0,5,4,0,0,0,0,0
BON,02/14/2008,0,0,0,0,3,2,0,0,0,0,0
BON,02/15/2008,0,0,0,0,-2,-1,0,0,0,0,0
BON,02/16/2008,0,0,0,0,3,0,0,0,0,0,0
BON,02/17/2008,0,0,0,0,10,5,0,0,0,0,0
BON,02/18/2008,0,0,0,0,2,2,0,0,0,0,0
BON,02/19/2008,0,0,0,0,3,1,0,0,0,0,0
BON,02/20/2008,1,0,0,0,4,2,0,0,0,0,0
BON,02/21/2008,0,0,0,0,13,3,0,0,0,0,0
BON,02/22/2008,0,0,0,0,5,3,0,0,0,0,0
BON,02/23/2008,0,0,0,0,8,4,0,0,0,0,0
BON,02/24/2008,0,0,0,0,5,3,0,0,0,0,0
BON,02/25/2008,0,0,0,0,0,-1,0,0,0,0,0
BON,02/26/2008,0,0,0,0,6,1,0,0,0,0,0
BON,02/27/2008,0,0,0,0,23,10,0,0,0,0,0
BON,02/28/2008,0,0,0,0,-1,-1,0,0,0,0,0
BON,02/29/2008,0,0,0,0,9,4,0,0,0,0,0
BON,03/01/2008,0,0,0,0,33,15,0,0,0,0,0
BON,03/02/2008,0,0,0,0,19,10,0,0,0,0,0
BON,03/03/2008,1,0,0,0,7,5,0,0,0,0,0
BON,03/04/2008,1,0,0,0,14,5,0,0,0,0,0
BON,03/05/2008,0,0,0,0,17,8,0,0,0,0,0
BON,03/06/2008,1,0,0,0,29,13,0,0,0,0,0
BON,03/07/2008,1,0,0,0,12,9,0,0,0,0,0
BON,03/08/2008,3,0,0,0,18,8,0,0,0,0,0
BON,03/09/2008,6,0,0,0,13,5,0,0,0,0,0
BON,03/10/2008,4,0,0,0,55,27,0,0,0,0,0
BON,03/11/2008,1,0,0,0,13,3,0,0,0,0,0
BON,03/12/2008,10,0,0,0,41,16,0,0,0,0,0
BON,03/13/2008,5,0,0,0,19,13,0,0,0,0,0
BON,03/14/2008,6,0,0,0,39,15,0,0,0,0,0
BON,03/15/2008,4,0,0,0,27,12,0,0,0,0,0
BON,03/16/2008,6,0,0,0,21,8,0,0,0,0,0
BON,03/17/2008,5,0,0,0,19,8,0,0,0,0,0
BON,03/18/2008,11,0,0,0,40,24,0,0,0,0,0
BON,03/19/2008,7,0,0,0,34,18,0,0,0,0,0
BON,03/20/2008,3,0,0,0,22,8,0,0,0,0,0
BON,03/21/2008,5,0,0,0,19,9,0,0,0,0,0
BON,03/22/2008,2,0,0,0,19,7,0,0,0,0,0
BON,03/23/2008,12,0,0,0,22,12,0,0,0,0,0
BON,03/24/2008,2,0,0,0,6,0,0,0,0,0,0
BON,03/25/2008,10,0,0,0,29,11,0,0,0,0,0
BON,03/26/2008,3,0,0,0,38,15,0,0,0,0,0
BON,03/27/2008,4,0,0,0,48,11,0,0,0,0,0
BON,03/28/2008,12,0,0,0,26,14,0,0,0,0,0
BON,03/29/2008,4,0,0,0,13,7,0,0,0,0,0
BON,03/30/2008,20,0,0,0,45,20,0,0,0,0,0
BON,03/31/2008,21,0,0,0,23,7,0,0,0,0,0
BON,04/01/2008,26,0,0,0,52,24,0,0,0,0,0
BON,04/02/2008,42,0,0,0,47,24,0,0,0,0,0
BON,04/03/2008,62,0,0,0,53,14,0,0,0,0,0
BON,04/04/2008,87,0,0,0,44,16,0,0,0,0,0
BON,04/05/2008,71,0,0,0,43,19,0,0,0,0,0
BON,04/06/2008,91,0,0,0,78,30,0,0,0,0,0
BON,04/07/2008,111,0,0,0,61,13,0,0,0,0,0
BON,04/08/2008,109,2,0,0,68,32,0,0,0,0,0
BON,04/09/2008,180,0,0,0,61,15,0,0,0,0,0
BON,04/10/2008,509,0,0,0,51,16,0,0,0,0,0
BON,04/11/2008,1373,3,0,0,58,23,0,0,0,0,0
BON,04/12/2008,1475,4,0,0,61,22,0,0,0,0,0
BON,04/13/2008,1293,1,0,0,63,26,0,0,0,0,0
BON,04/14/2008,1286,1,0,0,72,23,0,0,0,0,0
BON,04/15/2008,954,1,0,0,32,8,0,0,0,0,0
BON,04/16/2008,750,1,0,0,36,19,0,0,0,0,0
BON,04/17/2008,407,1,0,0,34,8,0,0,0,0,0
BON,04/18/2008,449,4,0,0,32,12,0,0,0,0,0
BON,04/19/2008,1612,5,0,0,20,5,0,0,0,0,0
BON,04/20/2008,2618,5,0,0,32,6,0,0,0,0,0
BON,04/21/2008,2708,8,0,0,53,12,0,0,0,0,0
BON,04/22/2008,1582,13,0,0,41,17,0,0,0,0,0
BON,04/23/2008,934,11,0,0,34,12,0,0,0,0,0
BON,04/24/2008,572,1,0,0,29,6,0,0,0,0,0
BON,04/25/2008,1570,11,0,0,43,15,0,0,0,0,0
BON,04/26/2008,1514,19,0,0,44,16,0,0,0,0,0
BON,04/27/2008,3523,49,0,0,48,11,0,0,0,0,0
BON,04/28/2008,3643,52,0,0,46,10,0,0,0,0,0
BON,04/29/2008,3994,50,0,0,42,13,0,0,0,0,0
BON,04/30/2008,6645,115,0,0,49,17,0,0,0,0,0
BON,05/01/2008,2935,66,0,0,41,7,0,0,0,0,0
BON,05/02/2008,2027,104,0,0,49,10,0,0,0,0,0
BON,05/03/2008,6340,236,0,0,50,10,0,0,0,0,0
BON,05/04/2008,9686,409,0,0,35,4,0,0,0,0,0
BON,05/05/2008,4134,375,0,0,54,11,0,0,0,0,1
BON,05/06/2008,2843,291,0,0,27,2,0,0,0,0,7
BON,05/07/2008,4099,543,0,0,37,6,0,0,0,0,6
BON,05/08/2008,1841,238,0,0,37,10,0,0,0,0,0
BON,05/09/2008,3078,574,0,0,73,8,0,0,0,0,17
BON,05/10/2008,2129,439,0,0,38,6,0,0,0,0,7
BON,05/11/2008,2550,511,0,0,24,1,0,0,0,2,11
BON,05/12/2008,4613,1171,0,0,43,8,0,0,0,0,16
BON,05/13/2008,3627,1208,0,0,39,5,0,0,0,0,68
BON,05/14/2008,5596,2035,0,0,36,3,0,0,0,0,350
BON,05/15/2008,5349,2009,0,0,38,10,0,0,0,0,1982
BON,05/16/2008,3931,1288,0,0,48,3,1,0,0,4,4269
BON,05/17/2008,2023,727,0,0,31,2,0,0,0,2,2200
BON,05/18/2008,2839,1090,0,0,38,3,0,0,0,1,2843
BON,05/19/2008,1961,461,0,0,98,14,0,0,0,36,2478
BON,05/20/2008,1368,349,0,0,100,21,0,0,0,32,1153
BON,05/21/2008,690,184,0,0,88,12,0,0,0,13,630
BON,05/22/2008,529,162,0,0,80,11,2,0,0,20,284
BON,05/23/2008,636,283,0,0,85,9,0,0,0,38,662
BON,05/24/2008,1072,385,0,0,87,13,0,0,0,10,3966
BON,05/25/2008,1495,475,0,0,80,11,2,0,0,12,10863
BON,05/26/2008,1320,298,0,0,91,15,0,0,0,6,7916
BON,05/27/2008,1588,312,0,0,98,17,0,0,0,53,6257
