Dam,Date,ChinookAdult,ChinookJack,CohoAdult,CohoJack,Steelhead,UnclippedSteelhead,Sockeye,Pink,Chum,Lamprey,Shad
BON,03/15/1996,0,0,0,0,88,8,0,0,0,0,0
BON,03/16/1996,0,0,0,0,72,8,0,0,0,0,0
BON,03/17/1996,0,0,0,0,56,6,0,0,0,0,0
BON,03/18/1996,0,0,0,0,56,8,0,0,0,0,0
BON,03/19/1996,0,0,0,0,58,8,0,0,0,0,0
BON,03/20/1996,0,0,0,0,56,4,0,0,0,0,0
BON,03/21/1996,2,0,0,0,72,4,0,0,0,0,0
BON,03/22/1996,4,0,0,0,76,6,0,0,0,0,0
BON,03/23/1996,0,0,0,0,60,4,0,0,0,0,0
BON,03/24/1996,12,0,0,0,60,14,0,0,0,0,0
BON,03/25/1996,8,0,0,0,34,8,0,0,0,0,0
BON,03/26/1996,6,0,0,0,48,4,0,0,0,0,0
BON,03/27/1996,4,0,0,0,24,4,0,0,0,0,0
BON,03/28/1996,12,0,0,0,44,10,0,0,0,0,0
BON,03/29/1996,10,0,0,0,30,8,0,0,0,0,0
BON,03/30/1996,4,0,0,0,48,6,0,0,0,0,0
BON,03/31/1996,10,0,0,0,36,4,0,0,0,0,0
BON,04/01/1996,12,0,0,0,114,30,0,0,0,0,0
BON,04/02/1996,18,0,0,0,72,20,0,0,0,0,0
BON,04/03/1996,22,0,0,0,60,9,0,0,0,0,0
BON,04/04/1996,61,2,0,0,47,4,0,0,0,0,0
BON,04/05/1996,94,2,0,0,45,8,0,0,0,0,0
BON,04/06/1996,101,2,0,0,94,6,0,0,0,0,0
BON,04/07/1996,194,0,0,0,131,32,0,0,0,0,0
BON,04/08/1996,333,7,0,0,118,31,0,0,0,0,0
BON,04/09/1996,566,2,0,0,96,25,0,0,0,0,0
BON,04/10/1996,567,2,0,0,77,17,0,0,0,0,0
BON,04/11/1996,349,9,0,0,53,16,0,0,0,0,0
BON,04/12/1996,235,1,0,0,29,1,0,0,0,0,0
BON,04/13/1996,309,2,0,0,39,8,0,0,0,0,0
BON,04/14/1996,380,5,0,0,55,7,0,0,0,0,0
BON,04/15/1996,314,6,0,0,69,14,0,0,0,0,0
BON,04/16/1996,484,7,0,0,50,3,0,0,0,0,0
BON,04/17/1996,395,16,0,0,61,9,0,0,0,0,0
BON,04/18/1996,522,15,0,0,57,15,0,0,0,0,0
BON,04/19/1996,801,34,0,0,66,2,0,0,0,0,0
BON,04/20/1996,541,25,0,0,37,8,0,0,0,0,0
BON,04/21/1996,726,59,0,0,51,5,0,0,0,0,0
BON,04/22/1996,826,34,0,0,47,10,0,0,0,0,0
BON,04/23/1996,1129,42,0,0,47,7,0,0,0,0,0
BON,04/24/1996,1255,60,0,0,40,7,0,0,0,0,0
BON,04/25/1996,874,37,0,0,50,6,0,0,0,0,0
BON,04/26/1996,1103,73,0,0,45,2,0,0,0,0,0
BON,04/27/1996,1831,97,0,0,36,-2,0,0,0,0,0
BON,04/28/1996,1687,87,0,0,33,6,0,0,0,0,0
BON,04/29/1996,1836,99,0,0,27,3,0,0,0,0,0
BON,04/30/1996,2377,66,0,0,30,6,0,0,0,0,0
BON,05/01/1996,2073,101,0,0,22,-1,0,0,0,0,0
BON,05/02/1996,1545,110,0,0,20,-3,0,0,0,0,0
BON,05/03/1996,342,39,0,0,3,0,0,0,0,0,0
BON,05/04/1996,747,78,0,0,6,0,0,0,0,0,0
BON,05/05/1996,1198,153,0,0,49,5,0,0,0,0,0
BON,05/06/1996,1935,233,0,0,80,5,0,0,0,0,0
BON,05/07/1996,2123,196,0,0,116,5,0,0,0,0,0
BON,05/08/1996,2616,270,0,0,81,-1,0,0,0,0,0
BON,05/09/1996,3144,369,0,0,173,6,0,0,0,0,0
BON,05/10/1996,2242,286,0,0,125,6,0,0,0,0,0
BON,05/11/1996,2026,239,0,0,85,4,0,0,0,0,0
BON,05/12/1996,1614,256,0,0,102,7,0,0,0,0,0
BON,05/13/1996,1570,263,0,0,110,14,0,0,0,0,20
BON,05/14/1996,1576,174,0,0,79,10,0,0,0,0,32
BON,05/15/1996,1035,141,0,0,92,7,0,0,0,0,112
BON,05/16/1996,715,145,0,0,108,11,0,0,0,0,536
BON,05/17/1996,819,156,0,0,107,15,0,0,0,0,832
BON,05/18/1996,517,81,0,0,84,9,0,0,0,0,482
BON,05/19/1996,514,96,0,0,97,1,0,0,0,0,196
BON,05/20/1996,301,59,0,0,73,2,0,0,0,0,292
BON,05/21/1996,297,49,0,0,58,5,0,0,0,0,882
BON,05/22/1996,288,49,0,0,56,0,0,0,0,0,444
BON,05/23/1996,281,46,0,0,91,3,0,0,0,0,354
BON,05/24/1996,274,38,0,0,75,3,0,0,0,0,440
BON,05/25/1996,298,53,0,0,58,3,0,0,0,0,2020
