Dam,Date,ChinookAdult,ChinookJack,CohoAdult,CohoJack,Steelhead,UnclippedSteelhead,Sockeye,Pink,Chum,Lamprey,Shad
BON,03/01/1970,0,0,0,0,2,0,0,0,0,0,0
BON,03/02/1970,2,0,0,0,4,0,0,0,0,0,0
BON,03/03/1970,1,0,0,0,0,0,0,0,0,0,0
BON,03/04/1970,1,0,0,0,4,0,0,0,0,0,0
BON,03/05/1970,3,0,0,0,4,0,0,0,0,0,0
BON,03/06/1970,3,0,0,0,7,0,0,0,0,0,0
BON,03/07/1970,4,0,0,0,11,0,0,0,0,0,0
BON,03/08/1970,1,0,0,0,4,0,0,0,0,0,0
BON,03/09/1970,1,0,0,0,1,0,0,0,0,0,0
BON,03/10/1970,2,0,0,0,7,0,0,0,0,0,0
BON,03/11/1970,1,0,0,0,1,0,0,0,0,0,0
BON,03/12/1970,0,0,0,0,0,0,0,0,0,0,0
BON,03/13/1970,0,0,0,0,0,0,0,0,0,0,0
BON,03/14/1970,5,0,0,0,2,0,0,0,0,0,0
BON,03/15/1970,5,0,0,0,3,0,0,0,0,0,0
BON,03/16/1970,8,0,0,0,8,0,0,0,0,0,0
BON,03/17/1970,10,0,0,0,1,0,0,0,0,0,0
BON,03/18/1970,16,0,0,0,7,0,0,0,0,0,0
BON,03/19/1970,11,0,0,0,7,0,0,0,0,0,0
BON,03/20/1970,30,0,0,0,2,0,0,0,0,0,0
BON,03/21/1970,49,0,0,0,17,0,0,0,0,0,0
BON,03/22/1970,101,0,0,0,14,0,0,0,0,0,0
BON,03/23/1970,91,0,0,0,11,0,0,0,0,0,0
BON,03/24/1970,122,0,0,0,24,0,0,0,0,0,0
BON,03/25/1970,172,0,0,0,9,0,0,0,0,0,0
BON,03/26/1970,166,0,0,0,11,0,0,0,0,0,0
BON,03/27/1970,130,0,0,0,7,0,0,0,0,0,0
BON,03/28/1970,137,0,0,0,8,0,0,0,0,0,0
BON,03/29/1970,183,0,0,0,11,0,0,0,0,0,0
BON,03/30/1970,248,0,0,0,28,0,0,0,0,0,0
BON,03/31/1970,517,0,0,0,29,0,0,0,0,0,0
BON,04/01/1970,107,0,0,0,4,0,0,0,0,0,0
BON,04/02/1970,364,0,0,0,5,0,0,0,0,0,0
BON,04/03/1970,889,0,0,0,26,0,0,0,0,0,0
BON,04/04/1970,992,0,0,0,23,0,0,0,0,0,0
BON,04/05/1970,1667,0,0,0,63,0,0,0,0,0,0
BON,04/06/1970,1717,0,0,0,61,0,0,0,0,0,0
BON,04/07/1970,2812,0,0,0,62,0,0,0,0,0,0
BON,04/08/1970,3533,0,0,0,42,0,0,0,0,0,0
BON,04/09/1970,1720,0,0,0,27,0,0,0,0,0,0
BON,04/10/1970,2766,0,0,0,64,0,0,0,0,0,0
BON,04/11/1970,2420,0,0,0,27,0,0,0,0,0,0
BON,04/12/1970,2600,0,0,0,31,0,0,0,0,0,0
BON,04/13/1970,2877,0,0,0,41,0,3,0,0,0,0
BON,04/14/1970,3835,0,0,0,51,0,0,0,0,0,0
BON,04/15/1970,3695,0,0,0,53,0,0,0,0,0,0
BON,04/16/1970,3924,0,0,0,73,0,0,0,0,0,0
BON,04/17/1970,2400,0,0,0,37,0,0,0,0,0,0
BON,04/18/1970,2375,0,0,0,37,0,0,0,0,0,0
BON,04/19/1970,2264,0,0,0,27,0,0,0,0,0,0
BON,04/20/1970,3224,0,0,0,76,0,0,0,0,0,0
BON,04/21/1970,3212,0,0,0,49,0,1,0,0,0,0
BON,04/22/1970,3507,0,0,0,45,0,0,0,0,0,0
BON,04/23/1970,1534,0,0,0,16,0,0,0,0,0,0
BON,04/24/1970,2698,0,0,0,30,0,0,0,0,0,0
BON,04/25/1970,4809,0,0,0,73,0,1,0,0,0,0
BON,04/26/1970,2821,0,0,0,27,0,0,0,0,0,1
BON,04/27/1970,4837,0,0,0,62,0,0,0,0,0,1
BON,04/28/1970,3403,0,0,0,47,0,0,0,0,0,0
BON,04/29/1970,2343,0,0,0,35,0,0,0,0,0,0
BON,04/30/1970,3260,0,0,0,53,0,0,0,0,0,0
BON,05/01/1970,5047,0,0,0,106,0,8,0,0,0,1
BON,05/02/1970,3096,0,0,0,89,0,4,0,0,0,3
BON,05/03/1970,4284,0,0,0,82,0,12,0,0,0,0
BON,05/04/1970,2428,0,0,0,54,0,2,0,0,0,2
BON,05/05/1970,2370,0,0,0,56,0,3,0,0,0,0
BON,05/06/1970,1953,0,0,0,40,0,4,0,0,0,1
BON,05/07/1970,633,0,0,0,19,0,1,0,0,0,0
BON,05/08/1970,575,0,0,0,20,0,4,0,0,0,0
BON,05/09/1970,569,0,0,0,27,0,2,0,0,0,1
BON,05/10/1970,655,0,0,0,24,0,0,0,0,0,0
BON,05/11/1970,664,0,0,0,27,0,0,0,0,0,2
BON,05/12/1970,1098,0,0,0,32,0,4,0,0,0,0
BON,05/13/1970,701,0,0,0,33,0,2,0,0,0,0
BON,05/14/1970,964,0,0,0,26,0,6,0,0,0,0
BON,05/15/1970,1072,0,0,0,55,0,8,0,0,0,1
BON,05/16/1970,738,0,0,0,38,0,11,0,0,0,1
BON,05/17/1970,411,0,0,0,41,0,12,0,0,0,0
BON,05/18/1970,370,0,0,0,53,0,18,0,0,0,2
BON,05/19/1970,275,0,0,0,35,0,1,0,0,0,0
BON,05/20/1970,277,0,0,0,60,0,8,0,0,0,0
BON,05/21/1970,241,0,0,0,40,0,8,0,0,0,0
BON,05/22/1970,259,0,0,0,42,0,12,0,0,0,17
