Dam,Date,ChinookAdult,ChinookJack,CohoAdult,CohoJack,Steelhead,UnclippedSteelhead,Sockeye,Pink,Chum,Lamprey,Shad
BON,01/01/2009,0,0,0,0,-1,0,0,0,0,0,0
BON,01/02/2009,0,0,0,0,-3,0,0,0,0,0,0
BON,01/03/2009,0,0,0,0,14,1,0,0,0,0,0
BON,01/04/2009,0,0,0,0,8,2,0,0,0,0,0
BON,01/05/2009,0,0,0,0,10,3,0,0,0,0,0
BON,01/06/2009,0,0,0,0,4,2,0,0,0,0,0
BON,01/07/2009,0,0,0,0,36,8,0,0,0,0,0
BON,01/08/2009,0,0,0,0,7,1,0,0,0,0,0
BON,01/09/2009,0,0,0,0,5,0,0,0,0,0,0
BON,01/10/2009,0,0,-1,0,-2,1,0,0,0,0,0
BON,01/11/2009,0,0,-2,0,10,0,0,0,0,0,0
BON,01/12/2009,-2,0,0,0,7,1,0,0,0,0,0
BON,01/13/2009,-1,0,0,0,16,8,0,0,0,0,0
BON,01/14/2009,0,0,0,0,10,3,0,0,0,0,0
BON,01/15/2009,0,0,0,0,1,0,0,0,0,0,0
BON,01/16/2009,0,0,-1,0,8,4,0,0,0,0,0
BON,01/17/2009,0,0,0,0,3,1,0,0,0,0,0
BON,01/18/2009,-1,0,0,0,11,6,0,0,0,0,0
BON,01/19/2009,0,0,0,0,9,5,0,0,0,0,0
BON,01/20/2009,0,0,0,0,-1,0,0,0,0,0,0
BON,01/21/2009,0,-1,0,0,3,2,0,0,0,0,0
BON,01/22/2009,0,0,0,0,0,1,0,0,0,0,0
BON,01/23/2009,0,0,0,0,1,1,0,0,0,0,0
BON,01/24/2009,0,0,0,0,2,2,0,0,0,0,0
BON,01/25/2009,0,0,0,0,2,0,0,0,0,0,0
BON,01/26/2009,0,0,0,0,1,1,0,0,0,0,0
BON,01/28/2009,0,0,0,0,1,0,0,0,0,0,0
BON,01/30/2009,0,0,0,0,1,0,0,0,0,0,0
BON,01/31/2009,0,0,0,0,4,2,0,0,0,0,0
BON,02/03/2009,0,0,0,0,5,4,0,0,0,0,0
BON,02/09/2009,0,0,0,0,-1,0,0,0,0,0,0
BON,02/11/2009,0,0,0,0,5,1,0,0,0,0,0
BON,02/14/2009,0,0,0,0,1,0,0,0,0,0,0
BON,02/17/2009,0,0,0,0,-2,-1,0,0,0,0,0
BON,02/19/2009,0,0,0,0,1,0,0,0,0,0,0
BON,02/21/2009,0,0,0,0,3,1,0,0,0,0,0
BON,02/22/2009,0,0,0,0,2,0,0,0,0,0,0
BON,02/23/2009,0,0,0,0,-2,0,0,0,0,0,0
BON,02/24/2009,0,0,0,0,3,1,0,0,0,0,0
BON,02/25/2009,0,0,0,0,8,4,0,0,0,0,0
BON,02/26/2009,0,0,0,0,7,0,0,0,0,0,0
BON,02/27/2009,0,0,0,0,12,2,0,0,0,0,0
BON,02/28/2009,0,0,0,0,1,0,0,0,0,0,0
BON,03/01/2009,0,0,0,0,13,3,0,0,0,0,0
BON,03/02/2009,1,0,0,0,9,3,0,0,0,0,0
BON,03/03/2009,0,0,0,0,20,10,0,0,0,0,0
BON,03/04/2009,0,0,0,0,8,3,0,0,0,0,0
BON,03/05/2009,0,0,0,0,9,5,0,0,0,0,0
BON,03/06/2009,3,0,0,0,14,6,0,0,0,0,0
BON,03/07/2009,0,0,0,0,11,1,0,0,0,0,0
BON,03/08/2009,1,0,0,0,-1,-2,0,0,0,0,0
BON,03/09/2009,12,0,0,0,8,5,0,0,0,0,0
BON,03/10/2009,0,0,0,0,3,3,0,0,0,0,0
BON,03/11/2009,0,0,0,0,4,-1,0,0,0,0,0
BON,03/12/2009,2,0,0,0,7,1,0,0,0,0,0
BON,03/13/2009,4,0,0,0,3,3,0,0,0,0,0
BON,03/14/2009,0,0,0,0,3,2,0,0,0,0,0
BON,03/15/2009,2,0,0,0,17,-1,0,0,0,0,0
BON,03/16/2009,3,0,0,0,16,8,0,0,0,0,0
BON,03/17/2009,2,0,0,0,12,3,0,0,0,0,0
BON,03/18/2009,3,0,0,0,11,-3,0,0,0,0,0
BON,03/19/2009,14,0,0,0,24,13,0,0,0,0,0
BON,03/20/2009,3,0,0,0,21,9,0,0,0,0,0
BON,03/21/2009,10,0,0,0,47,16,0,0,0,0,0
BON,03/22/2009,7,0,0,0,43,13,0,0,0,0,0
BON,03/23/2009,9,0,0,0,32,10,0,0,0,0,0
BON,03/24/2009,10,0,0,0,28,13,0,0,0,0,0
BON,03/25/2009,9,0,0,0,30,11,0,0,0,0,0
BON,03/26/2009,12,0,0,0,37,13,0,0,0,0,0
BON,03/27/2009,10,0,0,0,53,14,0,0,0,0,0
BON,03/28/2009,6,0,0,0,31,7,0,0,0,0,0
BON,03/29/2009,9,0,0,0,39,10,0,0,0,0,0
BON,03/30/2009,9,0,0,0,74,17,0,0,0,0,0
BON,03/31/2009,23,0,0,0,51,24,0,0,0,0,0
BON,04/01/2009,10,0,0,0,12,4,0,0,0,0,0
BON,04/02/2009,12,0,0,0,31,9,0,0,0,0,0
BON,04/03/2009,47,0,0,0,52,19,0,0,0,0,0
BON,04/04/2009,42,0,0,0,73,28,0,0,0,0,0
BON,04/05/2009,65,0,0,0,70,23,0,0,0,0,0
BON,04/06/2009,100,1,0,0,62,22,0,0,0,0,0
BON,04/07/2009,79,0,0,0,71,24,0,0,0,0,0
BON,04/08/2009,88,1,0,0,53,21,0,0,0,0,0
BON,04/09/2009,130,1,0,0,75,28,0,0,0,0,0
BON,04/10/2009,179,0,0,0,77,38,0,0,0,0,0
BON,04/11/2009,97,0,0,0,36,10,0,0,0,0,0
BON,04/12/2009,101,0,0,0,53,23,0,0,0,0,0
BON,04/13/2009,74,2,0,0,48,27,0,0,0,0,0
BON,04/14/2009,89,0,0,0,77,29,0,0,0,0,0
BON,04/15/2009,55,0,0,0,61,21,0,0,0,0,0
BON,04/16/2009,112,2,0,0,54,14,0,0,0,0,0
BON,04/17/2009,152,6,0,0,41,12,0,0,0,0,0
BON,04/18/2009,258,5,0,0,43,16,0,0,0,0,0
BON,04/19/2009,742,4,0,0,59,22,0,0,0,0,0
BON,04/20/2009,616,14,0,0,55,12,0,0,0,0,0
BON,04/21/2009,1164,27,0,0,84,30,0,0,0,0,0
BON,04/22/2009,1990,55,0,0,44,11,0,0,0,0,0
BON,04/23/2009,2142,56,0,0,64,12,0,0,0,0,0
BON,04/24/2009,1509,72,0,0,45,14,0,0,0,0,0
BON,04/25/2009,1604,61,0,0,40,8,0,0,0,0,0
BON,04/26/2009,1765,132,0,0,43,11,0,0,0,0,0
BON,04/27/2009,2095,187,0,0,43,14,0,0,0,0,0
BON,04/28/2009,1483,285,0,0,26,7,0,0,0,0,0
BON,04/29/2009,2904,406,0,0,31,11,0,0,0,0,0
BON,04/30/2009,2151,354,0,0,24,1,0,0,0,0,0
BON,05/01/2009,3028,581,0,0,47,11,0,0,0,0,0
BON,05/02/2009,7036,993,0,0,20,7,0,0,0,0,0
BON,05/03/2009,6317,1296,0,0,33,7,0,0,0,0,0
BON,05/04/2009,3856,818,0,0,21,1,0,0,0,0,0
BON,05/05/2009,4827,1616,0,0,41,13,0,0,0,0,0
BON,05/06/2009,4493,2274,0,0,64,13,0,0,0,0,0
BON,05/07/2009,5026,2870,0,0,68,11,0,0,0,0,1
BON,05/08/2009,4277,3926,0,0,73,10,0,0,0,0,0
BON,05/09/2009,2153,2075,0,0,50,9,0,0,0,0,0
BON,05/10/2009,3195,2576,0,0,53,4,0,0,0,0,9
BON,05/11/2009,3481,2765,0,0,78,10,0,0,0,0,8
BON,05/12/2009,3821,4660,0,0,66,10,0,0,0,0,6
BON,05/13/2009,1848,2408,0,0,89,17,0,0,0,2,4
BON,05/14/2009,1897,2952,0,0,75,6,0,0,0,1,1
BON,05/15/2009,3308,5712,0,0,86,14,0,0,0,1,69
BON,05/16/2009,2506,3957,0,0,64,8,0,0,0,4,247
BON,05/17/2009,2648,3911,0,0,80,11,0,0,0,0,465
BON,05/18/2009,4166,4921,0,0,125,22,0,0,0,11,867
BON,05/19/2009,3095,2779,0,0,76,15,0,0,0,8,1458
BON,05/20/2009,2136,1896,0,0,85,12,0,0,0,7,627
BON,05/21/2009,2110,1753,0,0,119,17,0,0,0,1,1288
BON,05/22/2009,2172,1337,0,0,100,19,0,0,0,17,1757
BON,05/23/2009,2010,1105,0,0,94,13,0,0,0,59,4042
BON,05/24/2009,2128,1029,0,0,63,9,0,0,0,67,2755
BON,05/25/2009,1962,868,0,0,114,13,1,0,0,74,5779
BON,05/26/2009,1830,969,0,0,111,14,2,0,0,118,30497
BON,05/27/2009,1432,622,0,0,117,21,3,0,0,93,18451
BON,05/28/2009,1310,607,0,0,121,17,8,0,0,64,24866
BON,05/29/2009,1540,543,0,0,86,20,10,0,0,52,63192
BON,05/30/2009,1251,476,0,0,68,13,9,0,0,69,83492
BON,05/31/2009,1670,665,0,0,108,18,24,0,0,170,73968
BON,06/01/2009,1861,790,0,0,126,21,58,0,0,216,69973
BON,06/02/2009,2233,951,0,0,168,19,60,0,0,210,65737
BON,06/03/2009,1865,915,0,0,225,33,131,0,0,207,56589
BON,06/04/2009,2252,847,0,0,198,30,168,0,0,77,50320
BON,06/05/2009,2949,1104,0,0,213,24,237,0,0,91,45018
BON,06/06/2009,1787,730,0,0,166,25,290,0,0,85,33876
BON,06/07/2009,1598,916,0,0,186,23,407,0,0,89,33738
BON,06/08/2009,2109,1123,0,0,210,24,783,0,0,70,70580
BON,06/09/2009,2321,1130,0,0,210,29,978,0,0,130,83236
BON,06/10/2009,2264,1154,0,0,261,32,1114,0,0,195,67490
BON,06/11/2009,2511,955,0,0,279,59,1115,0,0,60,40122
BON,06/12/2009,1960,848,0,0,274,53,1554,0,0,42,39140
BON,06/13/2009,2166,1120,0,0,333,64,2056,0,0,27,45725
BON,06/14/2009,2270,1278,0,0,257,43,3283,0,0,88,36473
BON,06/15/2009,2799,1291,0,0,273,59,4017,0,0,90,28845
BON,06/16/2009,2609,1176,0,0,230,61,5440,0,0,46,38816
BON,06/17/2009,2391,1050,0,0,254,59,5106,0,0,55,27380
BON,06/18/2009,2361,1042,0,0,289,59,7120,0,0,80,38769
BON,06/19/2009,2661,1080,0,0,348,77,8226,0,0,114,44058
BON,06/20/2009,2569,1098,0,0,310,62,9323,0,0,71,27308
BON,06/21/2009,2076,972,0,0,407,120,9936,0,0,64,11207
BON,06/22/2009,1628,746,0,0,346,117,10078,0,0,24,6815
BON,06/23/2009,1825,785,0,0,349,105,7968,0,0,58,21657
BON,06/24/2009,1581,646,0,0,348,97,6818,0,0,46,14045
BON,06/25/2009,1585,698,0,0,403,115,9910,0,0,124,8636
BON,06/26/2009,1154,781,0,0,474,143,8337,0,0,56,4784
BON,06/27/2009,1260,744,0,0,542,188,11404,0,0,97,5562
BON,06/28/2009,1262,702,0,0,714,254,10114,0,1,82,4000
BON,06/29/2009,1231,715,0,0,773,293,8882,0,0,53,4820
BON,06/30/2009,1401,597,0,0,776,334,6630,0,0,93,3999
BON,07/01/2009,1418,635,0,0,841,355,6863,0,0,69,4093
BON,07/02/2009,1204,581,0,0,1040,422,5760,0,0,138,4137
BON,07/03/2009,1601,591,0,0,1290,555,4728,0,0,140,4151
BON,07/04/2009,1388,742,0,0,1447,597,3698,0,0,146,3610
BON,07/05/2009,1152,593,0,0,1408,624,2744,0,1,82,3114
BON,07/06/2009,1086,634,0,0,1659,709,2200,0,0,78,2091
BON,07/07/2009,700,438,0,0,1358,617,1503,0,0,36,1396
BON,07/08/2009,688,292,0,0,1280,590,1288,0,0,65,1261
BON,07/09/2009,832,269,0,0,1241,565,1029,0,0,68,791
BON,07/10/2009,674,224,0,0,1463,744,1202,0,0,99,1290
BON,07/11/2009,754,248,0,0,1563,780,988,0,0,123,582
BON,07/12/2009,678,334,0,0,1821,907,762,0,0,144,477
BON,07/13/2009,917,417,0,0,2355,1238,664,0,0,79,632
BON,07/14/2009,859,312,0,0,2689,1384,475,0,0,70,283
BON,07/15/2009,630,203,0,0,2502,1255,294,0,0,132,191
BON,07/16/2009,410,191,0,0,2559,1284,298,0,0,177,296
BON,07/17/2009,599,217,0,0,2884,1333,321,0,0,161,162
BON,07/18/2009,722,307,0,0,2871,1393,311,0,0,252,152
BON,07/19/2009,849,345,1,0,4059,2053,219,0,1,177,159
BON,07/20/2009,633,246,0,0,5369,2741,168,0,0,188,279
BON,07/21/2009,503,214,0,0,6561,3294,131,0,0,134,226
BON,07/22/2009,393,164,0,0,7517,3657,95,0,0,135,210
BON,07/23/2009,430,172,0,0,8080,3602,89,0,0,87,179
BON,07/24/2009,318,145,0,0,6821,2756,59,0,0,62,167
BON,07/25/2009,244,135,0,1,6900,2826,33,0,0,183,93
BON,07/26/2009,248,113,1,1,6551,2634,27,0,0,92,30
BON,07/27/2009,336,145,0,0,6049,2293,54,0,0,103,139
BON,07/28/2009,351,174,1,0,6561,2600,38,0,0,186,139
BON,07/29/2009,277,113,0,0,6219,2387,31,0,0,185,117
BON,07/30/2009,251,115,0,0,7909,2994,24,0,0,112,52
BON,07/31/2009,252,123,2,0,8619,3335,21,0,0,116,72
BON,08/01/2009,128,78,0,1,7359,2620,17,0,0,41,79
BON,08/02/2009,105,57,2,0,5334,2113,5,0,0,69,60
BON,08/03/2009,112,38,2,0,3783,1388,4,0,0,106,50
BON,08/04/2009,83,18,5,7,2122,754,6,0,0,47,21
BON,08/05/2009,117,42,0,0,1972,699,10,0,0,58,38
BON,08/06/2009,139,54,0,0,1407,578,2,0,0,52,18
BON,08/07/2009,232,106,0,0,2737,1194,1,0,0,13,37
BON,08/08/2009,347,135,2,1,4509,1857,2,0,1,43,24
BON,08/09/2009,473,169,1,1,5661,2192,4,0,1,25,28
BON,08/10/2009,609,179,4,6,8229,3016,5,0,0,36,20
BON,08/11/2009,891,309,39,11,18671,6301,3,0,0,24,56
BON,08/12/2009,1293,326,105,31,28314,8462,6,0,0,65,37
BON,08/13/2009,1010,376,198,56,34053,8557,3,1,0,25,17
BON,08/14/2009,1425,283,189,75,25059,5517,11,0,0,31,17
BON,08/15/2009,1840,394,195,59,22135,4768,2,0,0,38,4
BON,08/16/2009,2447,402,231,129,17553,3971,6,0,0,35,2
BON,08/17/2009,2292,567,417,100,16626,3501,0,0,0,32,10
BON,08/18/2009,3203,634,502,119,12624,2655,0,0,0,30,4
BON,08/19/2009,4036,834,664,114,9134,2060,4,0,0,53,8
BON,08/20/2009,4501,1413,1270,194,15540,3452,7,0,0,12,11
BON,08/21/2009,3564,1681,1301,108,19067,3958,1,2,0,44,1
BON,08/22/2009,3819,1974,1653,112,16876,3248,1,0,0,26,5
BON,08/23/2009,4354,1920,1403,66,13242,2705,1,1,0,11,1
BON,08/24/2009,6175,2266,2276,119,10333,2181,1,0,0,15,14
BON,08/25/2009,10857,3163,4416,327,7710,1558,0,1,0,22,21
BON,08/26/2009,8199,3072,4661,163,6332,1393,0,0,0,11,6
BON,08/27/2009,8669,3222,4721,103,6567,1434,1,0,0,22,2
BON,08/28/2009,9597,2876,4141,182,7209,1578,0,2,0,10,1
BON,08/29/2009,11500,3678,2880,242,7984,1716,0,2,0,15,4
BON,08/30/2009,10559,3341,2052,157,8013,1688,0,1,0,14,1
BON,08/31/2009,9115,3060,1525,100,7323,1514,1,0,0,32,3
BON,09/01/2009,10454,2608,1501,50,4938,1015,-1,1,0,30,0
BON,09/02/2009,15497,3852,3969,63,4389,973,0,5,0,13,0
BON,09/03/2009,14050,3987,8752,234,6065,1422,0,1,0,1,0
