Dam,Date,ChinookAdult,ChinookJack,CohoAdult,CohoJack,Steelhead,UnclippedSteelhead,Sockeye,Pink,Chum,Lamprey,Shad
BON,03/15/1990,2,0,0,0,27,0,0,0,0,0,0
BON,03/16/1990,1,0,0,0,44,0,0,0,0,0,0
BON,03/17/1990,2,0,0,0,36,0,0,0,0,0,0
BON,03/18/1990,1,0,0,0,60,0,0,0,0,0,0
BON,03/19/1990,0,0,0,0,46,0,0,0,0,0,0
BON,03/20/1990,2,0,0,0,84,0,0,0,0,0,0
BON,03/21/1990,12,0,0,0,67,0,0,0,0,0,0
BON,03/22/1990,7,0,0,0,52,0,0,0,0,0,0
BON,03/23/1990,8,0,0,0,83,0,0,0,0,0,0
BON,03/24/1990,19,0,0,0,68,0,0,0,0,0,0
BON,03/25/1990,46,0,0,0,60,0,0,0,0,0,0
BON,03/26/1990,66,0,0,0,85,0,0,0,0,0,0
BON,03/27/1990,105,1,0,0,54,0,0,0,0,0,0
BON,03/28/1990,151,0,0,0,56,0,0,0,0,0,0
BON,03/29/1990,85,0,0,0,43,0,0,0,0,0,0
BON,03/30/1990,85,0,0,0,53,0,0,0,0,0,0
BON,03/31/1990,84,0,0,0,48,0,0,0,0,0,0
BON,04/01/1990,904,1,0,0,108,0,0,0,0,0,0
BON,04/02/1990,876,1,0,0,57,0,0,0,0,0,0
BON,04/03/1990,660,10,0,0,93,0,0,0,0,0,0
BON,04/04/1990,618,1,0,0,98,0,0,0,0,0,0
BON,04/05/1990,945,2,0,0,89,0,0,0,0,0,0
BON,04/06/1990,1144,1,0,0,83,0,0,0,0,0,0
BON,04/07/1990,1298,2,0,0,67,0,0,0,0,0,0
BON,04/08/1990,1624,4,0,0,78,0,0,0,0,0,0
BON,04/09/1990,1362,2,0,0,76,0,0,0,0,0,0
BON,04/10/1990,1407,9,0,0,107,0,0,0,0,0,0
BON,04/11/1990,2508,17,0,0,64,0,0,0,0,0,0
BON,04/12/1990,2340,17,0,0,72,0,0,0,0,0,0
BON,04/13/1990,3793,40,0,0,114,0,0,0,0,0,0
BON,04/14/1990,3131,18,0,0,88,0,0,0,0,0,0
BON,04/15/1990,4034,22,0,0,106,0,0,0,0,0,0
BON,04/16/1990,4637,28,0,0,97,0,0,0,0,0,0
BON,04/17/1990,4928,27,0,0,96,0,0,0,0,0,0
BON,04/18/1990,2361,30,0,0,90,0,0,0,0,0,0
BON,04/19/1990,2060,26,0,0,118,0,0,0,0,0,0
BON,04/20/1990,2422,30,0,0,74,0,0,0,0,0,0
BON,04/21/1990,2233,37,0,0,97,0,0,0,0,0,0
BON,04/22/1990,4023,44,0,0,87,0,0,0,0,0,0
BON,04/23/1990,2932,49,0,0,83,0,0,0,0,0,0
BON,04/24/1990,3031,32,0,0,77,0,0,0,0,0,2
BON,04/25/1990,3726,42,0,0,68,0,0,0,0,0,0
BON,04/26/1990,2542,42,0,0,75,0,0,0,0,0,0
BON,04/27/1990,2336,46,0,0,74,0,0,0,0,0,0
BON,04/28/1990,982,31,0,0,79,0,0,0,0,0,1
BON,04/29/1990,844,27,0,0,73,0,0,0,0,0,0
BON,04/30/1990,1164,33,0,0,75,0,0,0,0,0,1
BON,05/01/1990,1849,66,0,0,75,0,0,0,0,0,6
BON,05/02/1990,2070,66,0,0,90,0,0,0,0,0,24
BON,05/03/1990,2110,77,0,0,101,0,0,0,0,0,9
BON,05/04/1990,1907,71,0,0,126,0,0,0,0,0,116
BON,05/05/1990,1372,65,0,0,129,0,0,0,0,0,122
BON,05/06/1990,2123,63,0,0,174,0,0,0,0,0,93
BON,05/07/1990,1626,58,0,0,166,0,0,0,0,0,28
BON,05/08/1990,1211,60,0,0,160,0,0,0,0,0,19
BON,05/09/1990,1219,80,0,0,157,0,0,0,0,0,154
BON,05/10/1990,1793,71,0,0,196,0,0,0,0,0,334
BON,05/11/1990,1117,82,0,0,157,0,0,0,0,0,161
BON,05/12/1990,659,69,0,0,133,0,0,0,0,0,109
BON,05/13/1990,678,57,0,0,140,0,0,0,0,0,330
BON,05/14/1990,673,68,0,0,147,0,0,0,0,0,116
BON,05/15/1990,576,42,0,0,135,0,0,0,0,0,176
BON,05/16/1990,657,41,0,0,112,0,0,0,0,0,1597
BON,05/17/1990,489,26,0,0,111,0,0,0,0,0,6731
BON,05/18/1990,445,42,0,0,127,0,0,0,0,0,893
BON,05/19/1990,507,42,0,0,145,0,0,0,0,0,2090
BON,05/20/1990,476,36,0,0,160,0,0,0,0,0,4941
BON,05/21/1990,337,29,0,0,120,0,0,0,0,0,3852
BON,05/22/1990,327,30,0,0,115,0,0,0,0,0,16253
BON,05/23/1990,324,37,0,0,187,0,0,0,0,0,18200
BON,05/24/1990,178,15,0,0,133,0,0,0,0,0,11000
BON,05/25/1990,283,17,0,0,139,0,0,0,0,0,27282
BON,05/26/1990,259,20,0,0,164,0,0,0,0,0,35569
BON,05/27/1990,262,24,0,0,211,0,0,0,0,0,148946
BON,05/28/1990,391,26,0,0,221,0,0,0,0,0,80121
BON,05/29/1990,267,22,0,0,199,0,0,0,0,0,32722
BON,05/30/1990,204,10,0,0,143,0,0,0,0,0,20509
BON,05/31/1990,228,10,0,0,128,0,0,0,0,0,120114
BON,06/01/1990,329,16,0,0,132,0,0,0,0,0,36738
BON,06/02/1990,391,18,0,0,173,0,1,0,0,0,60462
BON,06/03/1990,353,16,0,0,181,0,0,0,0,0,69289
BON,06/04/1990,438,16,0,0,134,0,0,0,0,0,59223
BON,06/05/1990,409,18,0,0,168,0,3,0,0,0,59387
BON,06/06/1990,435,13,0,0,153,0,0,0,0,0,48269
BON,06/07/1990,410,29,0,0,169,0,0,0,0,0,92614
BON,06/08/1990,466,48,0,0,152,0,1,0,0,0,78288
BON,06/09/1990,433,51,0,0,185,0,3,0,0,0,89386
BON,06/10/1990,417,30,0,0,166,0,0,0,0,0,52068
BON,06/11/1990,544,25,0,0,131,0,5,0,0,0,60911
BON,06/12/1990,427,17,0,0,156,0,10,0,0,0,26900
BON,06/13/1990,334,9,0,0,206,0,12,0,0,0,22429
BON,06/14/1990,322,10,0,0,207,0,16,0,0,0,37400
BON,06/15/1990,500,23,0,0,275,0,60,0,0,0,59644
BON,06/16/1990,585,9,0,0,324,0,108,0,0,0,80538
BON,06/17/1990,512,33,0,0,356,0,169,0,0,0,73040
BON,06/18/1990,467,25,0,0,411,0,245,0,0,0,93217
BON,06/19/1990,468,32,0,0,395,0,387,0,0,0,81021
BON,06/20/1990,507,31,0,0,408,0,537,0,0,0,175936
BON,06/21/1990,543,43,0,0,544,0,1088,0,0,0,210501
BON,06/22/1990,813,63,0,0,682,0,1824,0,0,0,192837
BON,06/23/1990,732,55,0,0,616,0,2028,0,0,0,133169
BON,06/24/1990,980,67,0,0,691,0,2551,0,0,0,76498
BON,06/25/1990,898,69,0,0,808,0,3151,0,0,0,58922
BON,06/26/1990,786,92,0,0,766,0,3603,0,0,0,59195
